loan_id,collateral_type,city,state,zip,value,vehicle_year,vehicle_make,vehicle_model,cross_foot,insurable_value
loan_id_0155,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0452,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2014,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2046,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0213,1110, , , ,"$2,318,606.00 ", , , ,$0.00 ,$0.00 
loan_id_0773,1110,GRANTS PASS,OR,97526,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2230,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1440,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1771,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0733,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2016,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2015,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1564,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1771,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1771,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0733,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2073,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0277,1110, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2009,1125,CAVE JUNCTION,OR,97523,"$1,630,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0099,1125,ST PAUL,OR,97137,"$5,600,000.00 ", , , ,$0.00 ,"$1,174,959.00 "
loan_id_0109,1125,MEDFORD,OR,97504,"$4,000,000.00 ", , , ,$0.00 ,"$500,000.00 "
loan_id_0941,1125,MOLALLA,OR,97038,"$1,330,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0942,1125,MOLALLA,OR,97038,"$1,330,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0099,1125, ,ID, ,$0.00 , , , ,$0.00 ,"$117,200.00 "
loan_id_1893,1125,BROWNSVILLE,OR,97327,"$2,700,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1851,1125, ,OR, ,"$1,100,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1859,1125,LOSTINE,OR,97857,"$281,400.00 ", , , ,$0.00 ,$0.00 
loan_id_0110,1125,PHOENIX,OR,97535,"$735,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0099,1125,ST PAUL,OR,97137,"$850,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0697,1125,BROWNSVILLE,OR,97327,"$1,720,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0099,1125,SAINT PAUL,OR, ,"$1,800,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1463,1140,MEDFORD,OR,97501,"$320,588.00 ", , , ,$0.00 ,"$247,588.00 "
loan_id_1454,1140,MEDFORD,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1453,1140, ,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1457,1140,MEDFORD,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1456,1140,MEDFORD,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1445,1140,MEDFORD,OR,97501,"$320,588.00 ", , , ,$0.00 ,"$247,588.00 "
loan_id_1983,1140,EAGLE POINT,OR,97524,"$492,000.00 ", , , ,$0.00 ,"$397,426.00 "
loan_id_1668,1140,EUGENE,OR,97405,"$796,490.00 ", , , ,$0.00 ,"$665,490.00 "
loan_id_1973,1141,CENTRAL POINT,OR,97502,"$575,000.00 ", , , ,$0.00 ,"$504,200.00 "
loan_id_1974,1141,CENTRAL POINT,OR,97502,"$575,000.00 ", , , ,$0.00 ,"$504,200.00 "
loan_id_1972,1141,CENTRAL POINT,OR,97502,"$575,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1122,1141,ASHLAND,OR,97520,"$752,000.00 ", , , ,$0.00 ,"$530,000.00 "
loan_id_2181,1141,EAGLE POINT,OR,97524,"$420,000.00 ", , , ,$0.00 ,"$343,689.00 "
loan_id_1121,1141,ASHLAND,OR,97520,"$775,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1455,1141,MEDFORD,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1459,1141,MEDFORD,OR,97501,"$350,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1460,1141,MEDFORD,OR,97501,"$283,834.00 ", , , ,$0.00 ,$0.00 
loan_id_1452,1141,MEDFORD,OR,97501,"$215,000.00 ", , , ,$0.00 ,"$174,078.00 "
loan_id_1969,1141,CENTRAL POINT,OR,97502,"$470,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1970,1141,CENTRAL POINT,OR,97502,"$470,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1968,1141,CENTRAL POINT,OR,97502,"$470,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0945,1144,EUGENE ,OR,97404,"$705,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0662,1144,GRANTS PASS,OR,97527,"$915,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0973,1144,MEDFORD,OR,97501,"$1,495,000.00 ", , , ,$0.00 ,"$330,746.00 "
loan_id_2312,1144,CENTRAL POINT,OR,97502,"$5,100,000.00 ", , , ,$0.00 ,$0.00 
loan_id_2037,1144,MEDFORD,OR,97501,"$1,280,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0001,1145,MEDFORD,OR,97501,"$365,000.00 ", , , ,"$1,242,920.00 ",$0.00 
loan_id_0372,1145,IDANHA ,OR,97350,"$51,000.00 ", , , ,$0.00 ,$0.00 
loan_id_2370,1146,SALEM,OR,97317,"$1,540,000.00 ", , , ,$0.00 ,"$1,200,000.00 "
loan_id_0919,1146,GRANTS PASS,OR,97526,"$2,860,000.00 ", , , ,$0.00 ,"$1,300,000.00 "
loan_id_0448,1148,KLAMATH FALLS,OR,97601,"$105,000.00 ", , , ,"$290,000.00 ","$400,312.00 "
loan_id_0179,1148,MYRTLE CREEK,OR,97457,"$415,000.00 ", , , ,$0.00 ,"$337,748.00 "
loan_id_1766,1148,WHITE CITY,OR,97503,"$2,150,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1305,1148,DRAIN,OR,97435,"$367,500.00 ", , , ,$0.00 ,"$220,553.00 "
loan_id_0802,1148,GRANTS PASS,OR,97526,"$450,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1471,1148,EUGENE ,OR,97401,"$405,000.00 ", , , ,$0.00 ,"$317,096.00 "
loan_id_1547,1148,MEDFORD,OR,97504,"$600,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1921,1148,TALENT,OR,97540,"$447,633.00 ", , , ,$0.00 ,$0.00 
loan_id_1195,1148,WILLIAMS,OR,97544,"$281,000.00 ", , , ,$0.00 ,"$181,594.00 "
loan_id_1762,1148,LAKEVIEW,OR,97630,"$304,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0741,1148,GOLD HILL,OR,97525,"$796,000.00 ", , , ,$0.00 ,"$519,978.00 "
loan_id_0196,1148,KLAMATH FALLS,OR,97601,"$316,000.00 ", , , ,$0.00 ,$0.00 
loan_id_2187,1148,ALBANY,OR,97321,"$536,000.00 ", , , ,$0.00 ,"$292,204.00 "
loan_id_1719,1148,CORVALLIS,OR,97333,"$335,000.00 ", , , ,$0.00 ,"$230,772.00 "
loan_id_0345,1148,TALENT,OR,97540,"$424,000.00 ", , , ,$0.00 ,"$331,261.00 "
loan_id_1209,1148,MEDFORD,OR,97504,"$342,000.00 ", , , ,$0.00 ,"$228,086.00 "
loan_id_1257,1148,MEDFORD,OR,97501,"$453,000.00 ", , , ,$0.00 ,"$377,065.00 "
loan_id_1181,1148,ELMIRA,OR,97437,"$965,000.00 ", , , ,$0.00 ,"$631,135.00 "
loan_id_2274,1148,MONROE,OR,97456,"$485,000.00 ", , , ,$0.00 ,"$252,032.00 "
loan_id_0924,1148,SWEET HOME,OR,97386,"$1,025,000.00 ", , , ,$0.00 ,"$420,745.00 "
loan_id_0488,1148,MONROE,OR,97456,"$1,500,000.00 ", , , ,$0.00 ,"$1,213,847.00 "
loan_id_1196,1148,CENTRAL POINT,OR,97502,"$381,250.00 ", , , ,$0.00 ,$0.00 
loan_id_2191,1148,GRANTS PASS,OR,97527,"$279,000.00 ", , , ,"$123,000.00 ","$81,540.00 "
loan_id_0448,1148,KLAMATH FALLS,OR,97601,"$105,000.00 ", , , ,"$290,000.00 ","$71,440.00 "
loan_id_0562,1148,CORVALLIS,OR,97333,"$1,000,000.00 ", , , ,$0.00 ,"$760,205.00 "
loan_id_0163,1148,EAGLE POINT,OR,97524,"$1,650,000.00 ", , , ,$0.00 ,"$602,071.00 "
loan_id_2290,1148,ASHLAND,OR,97520,"$865,000.00 ", , , ,$0.00 ,"$744,938.00 "
loan_id_0239,1148,MEDFORD,OR,97504,"$430,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1584,1148,GOLD BEACH,OR,97444,"$800,000.00 ", , , ,$0.00 ,"$536,390.00 "
loan_id_1758,1148,MEDFORD,OR,97504,"$627,000.00 ", , , ,$0.00 ,"$496,528.00 "
loan_id_1998,1148,GRANTS PASS,OR,97526,"$630,000.00 ", , , ,$0.00 ,"$515,000.00 "
loan_id_2281,1148,MEDFORD,OR,97501,"$435,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0241,1148,CENTRAL POINT,OR,97502,"$412,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0149,1148,JACKSONVILLE,OR,97530,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0149,1148,JACKSONVILLE,OR,97530,"$690,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0611,1148,ALBANY,OR,97321,"$390,000.00 ", , , ,$0.00 ,"$375,264.00 "
loan_id_0417,1148,SPRINGFIELD,OR,97478,"$1,286,000.00 ", , , ,$0.00 ,"$805,231.00 "
loan_id_0565,1148,MEDFORD,OR,97504,"$580,000.00 ", , , ,"$417,000.00 ",$0.00 
loan_id_0237,1148,MEDFORD,OR,97504,"$1,232,000.00 ", , , ,$0.00 ,"$1,076,184.00 "
loan_id_0219,1148,MEDFORD,OR,97504,"$750,000.00 ", , , ,$0.00 ,"$574,000.00 "
loan_id_1186,1148,SALEM,OR,97302,"$610,000.00 ", , , ,$0.00 ,"$563,687.00 "
loan_id_0219,1148,MEDFORD,OR,97504,"$757,000.00 ", , , ,$0.00 ,"$622,000.00 "
loan_id_1513,1148,SILVERTON,OR,97381,"$1,830,000.00 ", , , ,$0.00 ,"$1,220,795.00 "
loan_id_0396,1148,YACHATS,OR,97498,"$875,000.00 ", , , ,$0.00 ,"$443,979.00 "
loan_id_2293,1148,INDIAN WELLS,CA,92210,"$4,800,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0479,1148,MEDFORD,OR,97501,"$550,000.00 ", , , ,$0.00 ,"$290,000.00 "
loan_id_1736,1148,MEDFORD,OR,97504,"$630,000.00 ", , , ,"$471,700.00 ","$390,770.00 "
loan_id_0605,1148,SHADY COVE,OR,97539,"$470,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1185,1148,CHEMULT,OR ,97731,"$170,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1612,1148,EAGLE POINT,OR,97524,"$1,200,000.00 ", , , ,$0.00 ,"$577,421.00 "
loan_id_1234,1148,ASHLAND,OR,97520,"$1,440,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1482,1148,COOS BAY,OR,97420,"$683,000.00 ", , , ,$0.00 ,"$503,950.00 "
loan_id_1650,1148,CENTRAL POINT,OR,97502,"$176,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0165,1148,GRANTS PASS,OR,97526,"$342,700.00 ", , , ,$0.00 ,$0.00 
loan_id_1252,1148,NEWBERG,OR,97132,"$524,200.00 ", , , ,$0.00 ,"$352,557.00 "
loan_id_1659,1148,ASHLAND,OR,97520,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1660,1148,ASHLAND,OR,97520,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1002,1148,MEDFORD,OR,97504,"$1,100,000.00 ", , , ,$0.00 ,"$1,088,925.00 "
loan_id_0860,1148,SALEM,OR,97317,"$1,925,000.00 ", , , ,$0.00 ,"$1,502,373.00 "
loan_id_0935,1148,OAKRIDGE,OR,97463,"$300,000.00 ", , , ,$0.00 ,"$238,120.00 "
loan_id_0747,1148,DRAIN,OR,97435,"$545,000.00 ", , , ,$0.00 ,"$361,816.00 "
loan_id_1374,1148,JACKSONVILLE,OR,97530,"$1,300,000.00 ", , , ,$0.00 ,"$951,948.00 "
loan_id_2363,1148,JACKSONVILLE,OR,97530,"$358,000.00 ", , , ,$0.00 ,"$200,400.00 "
loan_id_2364,1148,JACKSONVILLE,OR,97530,"$358,000.00 ", , , ,$0.00 ,"$200,400.00 "
loan_id_0281,1148,EUGENE,OR,97405,"$845,000.00 ", , , ,$0.00 ,"$499,595.00 "
loan_id_0294,1148,GERVAIS,OR,97026,"$1,050,000.00 ", , , ,$0.00 ,"$421,205.00 "
loan_id_2270,1148,EAGLE POINT,OR,97524,"$530,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0292,1148,EUGENE,OR,97408,"$780,000.00 ", , , ,$0.00 ,"$365,400.00 "
loan_id_0775,1148,GOLD BEACH,OR,97444,"$580,000.00 ", , , ,$0.00 ,"$358,170.00 "
loan_id_0981,1148,CHEMULT,OR,97731,"$189,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1095,1148, , , ,"$450,000.00 ", , , ,$0.00 ,"$365,383.00 "
loan_id_0335,1149,ASHLAND,OR,97520,"$504,500.00 ", , , ,"$259,253.00 ","$215,740.00 "
loan_id_1989,1149,MEDFORD,OR,97504,"$413,300.00 ", , , ,"$110,181.00 ","$222,440.00 "
loan_id_0413,1149,GRANTS PASS,OR,97526,"$383,000.00 ", , , ,$0.00 ,"$392,000.00 "
loan_id_1995,1149,GRANTS PASS,OR,97527,"$445,000.00 ", , , ,$0.00 ,"$337,200.00 "
loan_id_1273,1149,ASHLAND,OR,97520,"$800,000.00 ", , , ,$0.00 ,"$394,124.00 "
loan_id_0302,1149,MEDFORD,OR,97504,"$400,000.00 ", , , ,"$158,403.00 ","$237,240.00 "
loan_id_1399,1149,MEDFORD,OR,97504,"$266,100.00 ", , , ,$0.00 ,"$121,420.00 "
loan_id_1379,1149,GRANTS PASS,OR,97526,"$605,000.00 ", , , ,"$165,485.00 ","$495,150.00 "
loan_id_1834,1149,WILLIAMS,OR,97544,"$435,000.00 ", , , ,$0.00 ,"$264,211.00 "
loan_id_1367,1149,BEND,OR,97703,"$999,999.00 ", , , ,$0.00 ,$0.00 
loan_id_1228,1149,CENTRAL POINT,OR,97502,"$310,000.00 ", , , ,$0.00 ,"$182,320.00 "
loan_id_0883,1149,ASHLAND,OR,97520,"$539,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0839,1149,MEDFORD,OR,97504,"$250,740.00 ", , , ,$0.00 ,"$108,670.00 "
loan_id_0846,1149,CENTRAL POINT,OR,97502,"$994,000.00 ", , , ,$0.00 ,"$895,000.00 "
loan_id_0847,1149,CENTRAL POINT,OR,97502,"$994,000.00 ", , , ,$0.00 ,"$895,000.00 "
loan_id_1753,1149,BUTTE FALLS,OR,97522,"$104,510.00 ", , , ,$0.00 ,"$67,590.00 "
loan_id_1222,1149,CENTRAL POINT,OR,97502,"$356,000.00 ", , , ,"$253,831.00 ","$321,660.00 "
loan_id_1598,1149,PHOENIX,OR,97535,"$520,600.00 ", , , ,$0.00 ,$0.00 
loan_id_1928,1149,CENTRAL POINT,OR,97502,"$492,800.00 ", , , ,"$281,654.00 ","$353,810.00 "
loan_id_0782,1149,MEDFORD,OR,97504,"$540,000.00 ", , , ,$0.00 ,"$374,395.00 "
loan_id_1041,1149,ASHLAND,OR,97520,"$605,000.00 ", , , ,"$323,000.00 ",$0.00 
loan_id_0782,1149,MEDFORD,OR,97504,"$651,000.00 ", , , ,$0.00 ,"$386,770.00 "
loan_id_1692,1149,MEDFORD,OR,97530,"$1,150,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0943,1149,CENTRAL POINT,OR,97502,"$385,000.00 ", , , ,$0.00 ,"$165,000.00 "
loan_id_1160,1149,GOLD HILL,OR,97525,"$539,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0677,1149,LINCOLN CITY,OR,97367,"$265,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1611,1149,EAGLE POINT,OR,97524,"$578,800.00 ", , , ,$0.00 ,"$350,040.00 "
loan_id_0393,1149,ASHLAND,OR,97520,"$722,000.00 ", , , ,$0.00 ,"$562,860.00 "
loan_id_2245,1150,SHADY COVE,OR,97539,"$264,700.00 ", , , ,"$13,963.00 ",$0.00 
loan_id_0293,1150,SALEM,OR,97301,"$336,290.00 ", , , ,"$181,541.00 ","$213,290.00 "
loan_id_1700,1150,ASHLAND,OR,97520,"$544,500.00 ", , , ,$0.00 ,"$334,900.00 "
loan_id_0330,1150,INDEPENDENCE,OR,97351,"$1,033,560.00 ", , , ,$0.00 ,$0.00 
loan_id_0437,1150,PHOENIX,OR,97535,"$400,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1844,1150,ASHLAND,OR,97520,"$1,000,000.00 ", , , ,$0.00 ,"$696,520.00 "
loan_id_1833,1150,ALBANY,OR,97321,"$485,200.00 ", , , ,$0.00 ,"$380,400.00 "
loan_id_1932,1150,CENTRAL POINT,OR,97502,"$2,500,000.00 ", , , ,"$322,311.00 ",$0.00 
loan_id_1172,1150,ASHLAND,OR,97520,"$493,000.00 ", , , ,$0.00 ,"$186,440.00 "
loan_id_0380,1150,ASHLAND,OR,97520,"$796,860.00 ", , , ,$0.00 ,"$619,370.00 "
loan_id_0665,1150,GRANTS PASS,OR,97527,"$414,000.00 ", , , ,"$135,676.00 ","$328,070.00 "
loan_id_2356,1150,TALENT,OR,97540,"$1,600,000.00 ", , , ,"$650,000.00 ","$1,002,724.00 "
loan_id_1671,1150,GRANTS PASS,OR,97526,"$357,815.00 ", , , ,$0.00 ,"$182,010.00 "
loan_id_0091,1150,KLAMATH FALLS,OR,97603,"$316,400.00 ", , , ,$0.00 ,"$252,400.00 "
loan_id_1614,1150,GRANTS PASS,OR,97526,"$1,500,000.00 ", , , ,$0.00 ,"$1,030,030.00 "
loan_id_1637,1150,KLAMATH FALLS,OR,97601,"$162,000.00 ", , , ,$0.00 ,"$127,600.00 "
loan_id_0071,1150,ASHLAND,OR,97520,"$873,300.00 ", , , ,$0.00 ,"$578,060.00 "
loan_id_2342,1150,MEDFORD,OR,97501,"$579,090.00 ", , , ,$0.00 ,"$580,000.00 "
loan_id_1806,1150,MEDFORD,OR,97504,"$357,000.00 ", , , ,"$237,000.00 ",$0.00 
loan_id_2308,1150,MEDFORD,OR,97501,"$400,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0428,1150,MEDFORD,OR,97504,"$1,041,000.00 ", , , ,"$414,000.00 ","$693,880.00 "
loan_id_2035,1150,CENTRAL POINT,OR,97502,"$1,235,000.00 ", , , ,$0.00 ,"$954,081.00 "
loan_id_1164,1150,CENTRAL POINT,OR,97502,"$1,235,000.00 ", , , ,$0.00 ,"$954,081.00 "
loan_id_1313,1150,GRANTS PASS,OR,97527,"$340,000.00 ", , , ,$0.00 ,"$232,300.00 "
loan_id_0737,1150,ALBANY,OR,97321,"$218,000.00 ", , , ,$0.00 ,"$151,504.00 "
loan_id_0369,1150,ASHLAND,OR,97520,"$718,000.00 ", , , ,"$253,168.00 ","$500,333.00 "
loan_id_0997,1150,MEDFORD,OR,97501,"$398,000.00 ", , , ,$0.00 ,"$349,620.00 "
loan_id_1602,1150,CENTRAL POINT,OR,97502,"$3,746,582.00 ", , , ,"$1,752,000.00 ",$0.00 
loan_id_2028,1150,MEDFORD,OR,97504,"$502,000.00 ", , , ,$0.00 ,"$291,730.00 "
loan_id_2055,1150,ASHLAND,OR,97520,"$438,000.00 ", , , ,$0.00 ,"$137,530.00 "
loan_id_1335,1150,KLAMATH FALLS ,OR,97601,"$206,041.00 ", , , ,$0.00 ,$0.00 
loan_id_1520,1150,KLAMATH FALLS,OR,97603,"$374,330.00 ", , , ,$0.00 ,"$322,330.00 "
loan_id_0180,1150,WHITE CITY,OR,97503,"$174,600.00 ", , , ,$0.00 ,"$107,560.00 "
loan_id_1760,1150,GRANTS PASS,OR,97527,"$586,700.00 ", , , ,$0.00 ,"$453,680.00 "
loan_id_0266,1150,MEDFORD,OR,97504,"$435,000.00 ", , , ,"$177,000.00 ","$251,480.00 "
loan_id_0206,1150,MEDFORD,OR,97504,"$580,000.00 ", , , ,$0.00 ,$0.00 
loan_id_0806,1150,CENTRAL POINT,OR,97502,"$476,590.00 ", , , ,"$12,741.00 ",$0.00 
loan_id_2282,1150,MEDFORD,OR,97504,"$270,000.00 ", , , ,$0.00 ,"$148,160.00 "
loan_id_0810,1150,MEDFORD,OR,97504,"$314,200.00 ", , , ,$0.00 ,"$164,370.00 "
loan_id_1704,1150,GRANTS PASS,OR,97527,"$808,000.00 ", , , ,"$53,000.00 ","$654,050.00 "
loan_id_2084,1150,MEDFORD,OR,97504,"$845,000.00 ", , , ,$0.00 ,"$798,470.00 "
